num;callsign;dmrid;name;country;ctry
18343;OK1VHB;2302003;Martin;Czech Republic;CZE
18344;OK1VUM;2301035;Miloslav;Czech Republic;CZE
18345;OK1XED;2301010;Ota;Czech Republic;CZE
18346;OK1XFJ;2301023;Jan;Czech Republic;CZE
18347;OK1XJN;2301024;Jaroslav;Czech Republic;CZE
18348;OK1XLS;2301031;Milan;Czech Republic;CZE
18349;OK1ZES;2303004;Zdenek;Czech Republic;CZE
18350;OK1ZOO;2304001;Martin;Czech Republic;CZE
18351;OK2AF;2305006;Milan;Czech Republic;CZE
18352;OK2AW;2306020;Zdenek;Czech Republic;CZE
18353;OK2BKR;2306001;Jiri;Czech Republic;CZE
18354;OK2CME;2306010;Cestmir;Czech Republic;CZE
18355;OK2CU;2306024;Radek;Czech Republic;CZE
18356;OK2HAZ;2301033;Michal;Czech Republic;CZE
18357;OK2IMK;2307004;Martin;Czech Republic;CZE
18358;OK2IT;2306004;Jiri;Czech Republic;CZE
18359;OK2JCZ;2305012;Martin;Czech Republic;CZE
18360;OK2JF;2305004;Jan;Czech Republic;CZE
18361;OK2JKD;2307003;Dalibor;Czech Republic;CZE
18362;OK2JKO;2306016;Jan;Czech Republic;CZE
18363;OK2KG;2306011;Jiri;Czech Republic;CZE
18364;OK2KH;2306029;Katerina;Czech Republic;CZE
18365;OK2MFP;2306031;Patrik;Czech Republic;CZE
18366;OK2MFR;2306028;Radomir;Czech Republic;CZE
18367;OK2MIB;2305002;Silvestr;Czech Republic;CZE
18368;OK2MIC;2301015;Jiri;Czech Republic;CZE
18369;OK2MO;2306021;Marcel;Czech Republic;CZE
18370;OK2MZS;2307001;Zdenek;Czech Republic;CZE
18371;OK2OZ;2306007;Jirka;Czech Republic;CZE
18372;OK2PCV;2306012;Josef;Czech Republic;CZE
18373;OK2PEN;2306013;Dalibor;Czech Republic;CZE
18374;OK2PMU;2306006;Pavel;Czech Republic;CZE
18375;OK2RA;2306015;Radek;Czech Republic;CZE
18376;OK2STF;2306023;Jiri;Czech Republic;CZE
18377;OK2TN;2301006;Miroslav;Czech Republic;CZE
18378;OK2ULQ;2306005;Petr;Czech Republic;CZE
18379;OK2VBZ;2301032;Radek;Czech Republic;CZE
18380;OK2VEW;2306027;Miroslav;Czech Republic;CZE
18381;OK2VMJ;2305011;Zdenek;Czech Republic;CZE
18382;OK2VQO;2306022;Kamil;Czech Republic;CZE
18383;OK2WX;2306032;Vladimir;Czech Republic;CZE
18384;OK2XEJ;2306025;Ji;Czech Republic;CZE
18385;OK2XLU;2306019;Lubomr;Czech Republic;CZE
18386;OK2ZDL;2305008;Jan;Czech Republic;CZE
18387;OK3JOZ;2306033;Petr;Czech Republic;CZE
18388;OK3MAR;2306034;Marek;Czech Republic;CZE
18389;OK3ZB;2301002;Zdenek;Czech Republic;CZE
18390;OK4AB;2301018;Jaroslav;Czech Republic;CZE
18391;OK4JL;2301017;Ji;Czech Republic;CZE
18392;OK4MD;2301005;Martin;Czech Republic;CZE
18393;OK4PS;2306002;Pavel;Czech Republic;CZE
18394;OK5DH;2303006;Denisa;Czech Republic;CZE
18395;OK5HW;2303005;Vladimir;Czech Republic;CZE
18396;OK6CX;2307002;Ivo;Czech Republic;CZE
18397;OK7RA;2302005;Jiri;Czech Republic;CZE
18398;OK7RB;2301009;Ludek;Czech Republic;CZE
18399;OK7RC;2301021;Petr;Czech Republic;CZE
18400;OK7SM;2302006;Roman;Czech Republic;CZE
18401;OK7US;2304002;Miroslav;Czech Republic;CZE
18402;OK8APJ;2302001;Torsten;Czech Republic;CZE
18403;OK8KKK;2306009;Gabriele;Czech Republic;CZE
18404;OK9DTZ;2301001;David;Czech Republic;CZE
18405;OK9MNV;2306026;Jaroslav;Czech Republic;CZE
18406;OK9SBK;2306030;Pavel;Czech Republic;CZE
18407;OM1ADS;2311004;Dusan;Slovakia;SVK
18408;OM1AEG;2311002;Anton;Slovakia;SVK
18409;OM1ALV;2311005;Vladimir;Slovakia;SVK
18410;OM1ATS;2311001;Daniel;Slovakia;SVK
18411;OM1EI;2311003;Marian;Slovakia;SVK
18412;OM2AMR;2312004;Radim;Slovakia;SVK
18413;OM4AJO;2312003;Juraj;Slovakia;SVK
18414;OM4AVG;2312002;Mojmir;Slovakia;SVK
18415;OM4TN;2312001;Rastislav;Slovakia;SVK
18416;OM6ADQ;2313002;Erik;Slovakia;SVK
18417;OM6AXE;2313001;Jan;Slovakia;SVK
18418;OM6RU;2313006;Branislav;Slovakia;SVK
18419;OM7AFX;2313005;Pavel;Slovakia;SVK
18420;OM7AZA;2313004;Martin;Slovakia;SVK
18421;OM7TW;2313003;Dusan;Slovakia;SVK
18422;OM8AIB;2314001;Stefan;Slovakia;SVK
18423;OM8AKX;2314002;Peter;Slovakia;SVK
18424;OM8AMR;2314004;Radomir;Slovakia;SVK
18425;OM8KT;2314003;Martin;Slovakia;SVK
18426;ON0CJP;2066012;UBA Bruxelles;Belgium;BEL
18427;ON1AEY;2061083;Peter;Belgium;BEL
18428;ON1AEY;2061084;Peter;Belgium;BEL
18429;ON1ARF;2060073;Kristoff;Belgium;BEL
18430;ON1AUD;2060020;Dieter;Belgium;BEL
18431;ON1DDS;2064024;Joachim;Belgium;BEL
18432;ON1DGR;2061006;Patrick;Belgium;BEL
18433;ON1DJJ;2061123;Peter;Belgium;BEL
18434;ON1JU;2064015;Julien;Belgium;BEL
18435;ON1OD;2066005;Olivier;Belgium;BEL
18436;ON1OQ;2063018;Mark;Belgium;BEL
18437;ON1PV;2064026;Peter;Belgium;BEL
18438;ON2AAL;2061064;Stefaan;Belgium;BEL
18439;ON2AAV;2062035;Luc;Belgium;BEL
18440;ON2AGQ;2060089;Pieter;Belgium;BEL
18441;ON2ALI;2060047;Robert;Belgium;BEL
18442;ON2ARP;2062010;Ronny;Belgium;BEL
18443;ON2BA;2061005;Bart;Belgium;BEL
18444;ON2BBW;2061055;Chris;Belgium;BEL
18445;ON2BFY;2063003;Tony;Belgium;BEL
18446;ON2BV;2061056;Bruno;Belgium;BEL
18447;ON2CQ;2069016;Thierry;Belgium;BEL
18448;ON2DMT;2062002;Martine;Belgium;BEL
18449;ON2DRP;2061031;Pascal;Belgium;BEL
18450;ON2FD;2060084;Freddy;Belgium;BEL
18451;ON2GWK;2063027;Gerd;Belgium;BEL
18452;ON2HB;2064045;Bas;Belgium;BEL
18453;ON2HVK;2064006;Dieter;Belgium;BEL
18454;ON2KF;2069018;Thierry;Belgium;BEL
18455;ON2LS;2060065;Stijn;Belgium;BEL
18456;ON2LVC;2061057;Luc;Belgium;BEL
18457;ON2PCO;2064004;Paul;Belgium;BEL
18458;ON2PCO;2064002;Paul;Belgium;BEL
18459;ON2PL;2066004;Jean;Belgium;BEL
18460;ON2RK;2061045;Kris;Belgium;BEL
18461;ON2RON;2062012;Ron;Belgium;BEL
18462;ON2RVM;2062015;Rudiger;Belgium;BEL
18463;ON2SWT;2064013;Guido;Belgium;BEL
18464;ON2TDW;2060094;Thomas;Belgium;BEL
18465;ON2THI;2068022;Thierry;Belgium;BEL
18466;ON2TIM;2061044;Tim;Belgium;BEL
18467;ON2TJH;2068007;Thierry;Belgium;BEL
18468;ON2VP;2061034;Johan;Belgium;BEL
18469;ON2WIK;2060011;Marc;Belgium;BEL
18470;ON2WIK;2060003;Marc;Belgium;BEL
18471;ON2WIM;2064020;Wim;Belgium;BEL
18472;ON2XXX;2062043;Rudi;Belgium;BEL
18473;ON2ZZA;2063030;Bert;Belgium;BEL
18474;ON3AAA;2061074;Hans;Belgium;BEL
18475;ON3AAW;2061024;Jaak;Belgium;BEL
18476;ON3AG;2069023;Alain;Belgium;BEL
18477;ON3AGI;2060032;Gino;Belgium;BEL
18478;ON3AN;2060002;Ann;Belgium;BEL
18479;ON3ANA;2063025;Patrick;Belgium;BEL
18480;ON3AND;2062014;Luc;Belgium;BEL
18481;ON3AOA;2061104;Marc;Belgium;BEL
18482;ON3APT;2064005;Kris;Belgium;BEL
18483;ON3ASZ;2061131;Daniel;Belgium;BEL
18484;ON3AVM;2063026;Alfred;Belgium;BEL
18485;ON3BDM;2069999;Bjorn;Belgium;
18486;ON3BE;2060074;Danny;Belgium;BEL
18487;ON3BE;2060024;Danny;Belgium;BEL
18488;ON3BMW;2066022;Arnauld;Belgium;BEL
18489;ON3BSQ;2060058;Francis;Belgium;BEL
18490;ON3BZ;2068030;Alex;Belgium;BEL
18491;ON3CCM;2065003;Moreno;Belgium;BEL
18492;ON3CDW;2060098;Christa;Belgium;BEL
18493;ON3CF;2062039;Filip;Belgium;BEL
18494;ON3CLB;2061122;Brecht;Belgium;BEL
18495;ON3COO;2062042;Sven;Belgium;BEL
18496;ON3CSI;2061089;David;Belgium;BEL
18497;ON3CV;2060053;Caroline;Belgium;BEL
18498;ON3DAD;2064011;Daniel;Belgium;BEL
18499;ON3DB;2062020;Jan;Belgium;BEL
18500;ON3DDZ;2068011;Andre;Belgium;BEL
18501;ON3DEC;2066019;Didier;Belgium;BEL
18502;ON3DHC;2060012;Tom;Belgium;BEL
18503;ON3DHC;2060013;ON3DHC-Test;Belgium;BEL
18504;ON3DHL;2061046;Julien;Belgium;BEL
18505;ON3DIP;2060066;Ivan;Belgium;BEL
18506;ON3DMA;2063011;Mario;Belgium;BEL
18507;ON3DMR;2062013;Dieter;Belgium;BEL
18508;ON3DOE;2061021;Marc;Belgium;BEL
18509;ON3DOE;2061098;Marc;Belgium;BEL
18510;ON3DOY;2061132;Danny;Belgium;BEL
18511;ON3DPA;2066015;Patrick;Belgium;BEL
18512;ON3DWD;2061050;Dirk;Belgium;BEL
18513;ON3EE;2064029;Eric;Belgium;BEL
18514;ON3EKV;2069006;Kevin;Belgium;BEL
18515;ON3EKV;2069001;Kevin;Belgium;BEL
18516;ON3EMP;2061102;Emile;Belgium;BEL
18517;ON3FBL;2060036;Philip;Belgium;BEL
18518;ON3FBL;2060035;Philip;Belgium;BEL
18519;ON3FDS;2063006;Freddy;Belgium;BEL
18520;ON3FI;2061134;Chris;Belgium;BEL
18521;ON3FM;2069022;Michel;Belgium;BEL
18522;ON3FV;2060015;Filip;Belgium;BEL
18523;ON3FY;2063032;David;Belgium;BEL
18524;ON3GD;2061110;Geert;Belgium;BEL
18525;ON3GDS;2061118;Goan;Belgium;BEL
18526;ON3GE;2066021;Raphael;Belgium;BEL
18527;ON3GH;2060063;Gino;Belgium;BEL
18528;ON3GIM;2060051;Guy;Belgium;BEL
18529;ON3GL;2068026;Lorenz;Belgium;BEL
18530;ON3GPS;2061047;Pieter;Belgium;BEL
18531;ON3GSM;2061018;Gino;Belgium;BEL
18532;ON3HGL;2068025;Lorenz;Belgium;BEL
18533;ON3HI  ;2061058;Daniel;Belgium;BEL
18534;ON3IS;2062029;Marc;Belgium;BEL
18535;ON3JBO;2060097;Julie;Belgium;BEL
18536;ON3JBV;2062037;Jean;Belgium;BEL
18537;ON3JHG;2062019;Joeri;Belgium;BEL
18538;ON3JP;2068024;Patrick;Belgium;BEL
18539;ON3JR;2061127;Jeroen;Belgium;BEL
18540;ON3JVI;2068010;Jacques;Belgium;BEL
18541;ON3KDM;2061149;Kris;Belgium;BEL
18542;ON3KJU;2069005;Dominique;Belgium;BEL
18543;ON3KN;2060064;Kevin;Belgium;BEL
18544;ON3KP;2069020;Manuel;Belgium;BEL
18545;ON3KSL;2061151;Kamiel;Belgium;BEL
18546;ON3KT;2064035;Kurt;Belgium;BEL
18547;ON3KV;2061129;Kris;Belgium;BEL
18548;ON3LA;2069014;Philippe;Belgium;BEL
18549;ON3LAR;2063024;De;Belgium;BEL
18550;ON3LAW;2060069;Marc;Belgium;BEL
18551;ON3LDW;2061093;Luc;Belgium;BEL
18552;ON3LJ;2065006;Jean-Luc;Belgium;BEL
18553;ON3LS;2062054;Frans;Belgium;BEL
18554;ON3LX;2069008;Jean-Pierre;Belgium;BEL
18555;ON3MCA;2066011;Christian;Belgium;BEL
18556;ON3MDW;2061041;Marc;Belgium;BEL
18557;ON3MHS;2064049;Maarten;Belgium;BEL
18558;ON3MI;2061103;Maarten;Belgium;BEL
18559;ON3ML;2060055;Luc;Belgium;BEL
18560;ON3MO;2061023;Marnix;Belgium;BEL
18561;ON3MOE;2061088;Patrick;Belgium;BEL
18562;ON3MVA;2061152;Joerg;Belgium;BEL
18563;ON3MVJ;2060037;Nancy;Belgium;BEL
18564;ON3ONX;2063036;Michel;Belgium;BEL
18565;ON3PHD;2060071;Philippe;Belgium;BEL
18566;ON3PHP;2061069;Marc;Belgium;BEL
18567;ON3PMO;2061106;Patrick;Belgium;BEL
18568;ON3PTR;2062031;Peter;Belgium;BEL
18569;ON3PU;2061096;Patrick;Belgium;BEL
18570;ON3PVW;2060096;Patrick;Belgium;BEL
18571;ON3RDG;2066018;Roger;Belgium;BEL
18572;ON3RDM;2061065;Ronny;Belgium;BEL
18573;ON3REP;2061033;Eddy;Belgium;BEL
18574;ON3RSK;2061128;Kennis;Belgium;BEL
18575;ON3RVL;2061013;Raymond;Belgium;BEL
18576;ON3RVL;2061138;Van Laer;Belgium;BEL
18577;ON3SAR;2061062;Ortwin;Belgium;BEL
18578;ON3SDS;2061109;De Schuiteneer;Belgium;BEL
18579;ON3SDV;2061078;Freddy;Belgium;BEL
18580;ON3SS;2060061;Ivan;Belgium;BEL
18581;ON3STE;2061094;Steven;Belgium;BEL
18582;ON3STQ;2061154;Stefaan;Belgium;BEL
18583;ON3SV;2060006;Steve;Belgium;BEL
18584;ON3SX;2061147;Filip;Belgium;BEL
18585;ON3SYZ;2063013;Serge;Belgium;BEL
18586;ON3TCM;2060080;Thomas;Belgium;BEL
18587;ON3TGV;2069015;Fabrice;Belgium;BEL
18588;ON3TI;2064054;Felix;Belgium;BEL
18589;ON3TLE;2063029;Jurgen;Belgium;BEL
18590;ON3ULM;2060042;Fabien;Belgium;BEL
18591;ON3VHK;2060076;Kurt;Belgium;BEL
18592;ON3VJI;2060034;Jeannick;Belgium;BEL
18593;ON3VK;2061137;Robi;Belgium;BEL
18594;ON3VLS;2060070;Sven;Belgium;BEL
18595;ON3VNE;2068028;Norbert;Belgium;BEL
18596;ON3VS;2064047;Rene;Belgium;BEL
18597;ON3VWS;2061142;Saskia;Belgium;BEL
18598;ON3WOO;2064046;Wouter;Belgium;BEL
18599;ON3WTL;2061111;Willy;Belgium;BEL
18600;ON3WV;2060027;Wim;Belgium;BEL
18601;ON3XBS;2065002;Serge;Belgium;BEL
18602;ON3XI;2060010;Christophe;Belgium;BEL
18603;ON3XR;2061091;Luc;Belgium;BEL
18604;ON3XX;2061079;Jozef;Belgium;BEL
18605;ON3YAE;2061095;Mario;Belgium;BEL
18606;ON3YH;2060049;Yentel;Belgium;BEL
18607;ON3YL;2062036;Agnes;Belgium;BEL
18608;ON3YP;2060077;Gregory;Belgium;BEL
18609;ON3YY;2065008;Charles;Belgium;BEL
18610;ON3YZ;2061120;Maureen;Belgium;BEL
18611;ON4AAH;2061071;Albert;Belgium;BEL
18612;ON4ABD;2062030;Theo;Belgium;BEL
18613;ON4ABL;2061155;Eric;Belgium;BEL
18614;ON4AEE;2061112;Dirk;Belgium;BEL
18615;ON4AEM;2061153;Wim;Belgium;BEL
18616;ON4AEY;2060022;Eddy;Belgium;BEL
18617;ON4AEY;2060021;Eddy;Belgium;BEL
18618;ON4AGM;2060095;Olivier;Belgium;BEL
18619;ON4AHQ;2064014;Roger;Belgium;BEL
18620;ON4AHS;2062045;Herwig;Belgium;BEL
18621;ON4AIM;2060001;Aime;Belgium;BEL
18622;ON4AIM;2060008;Aime;Belgium;BEL
18623;ON4AKH;2061004;Wim;Belgium;BEL
18624;ON4ALV;2064050;Luc;Belgium;BEL
18625;ON4AMG;2063008;Guy;Belgium;BEL
18626;ON4AMH;2064030;Francis;Belgium;BEL
18627;ON4ANN;2063023;Erik;Belgium;BEL
18628;ON4APP;2061020;Patrick;Belgium;BEL
18629;ON4ASG;2060072;Hans;Belgium;BEL
18630;ON4ASN;2060016;Marc;Belgium;BEL
18631;ON4AST;2064056;Richard;Belgium;BEL
18632;ON4AVJ;2060091;Jacques;Belgium;BEL
18633;ON4AVM;2062040;Thomas;Belgium;BEL
18634;ON4AVT;2060082;Willy;Belgium;BEL
18635;ON4AWM;2064016;Walter;Belgium;   
18636;ON4AWM;2064009;Walter;Belgium;BEL
18637;ON4AZP;2064001;Dominic;Belgium;BEL
18638;ON4BAM;2061036;Maurice;Belgium;BEL
18639;ON4BBQ;2061049;Ronald;Belgium;BEL
18640;ON4BC;2068017;Raymond;Belgium;BEL
18641;ON4BCI;2063016;Igor;Belgium;BEL
18642;ON4BDC;2063002;Gunther;Belgium;BEL
18643;ON4BDC;2063012;Gunther;Belgium;BEL
18644;ON4BDM;2062033;Bart;Belgium;BEL
18645;ON4BHQ;2061042;Wim;Belgium;BEL
18646;ON4BL;2064039;Leon;Belgium;BEL
18647;ON4BLM;2061133;Marc;Belgium;BEL
18648;ON4BLU;2064018;Gert;Belgium;BEL
18649;ON4BMA;2062026;Marc;Belgium;BEL
18650;ON4CAJ;2063015;Jean-Pierre;Belgium;BEL
18651;ON4CBA;2061097;Andre;Belgium;BEL
18652;ON4CBN;2061150;Guy;Belgium;BEL
18653;ON4CBZ;2060025;Michel;Belgium;BEL
18654;ON4CCN;2061157;Kurt;Belgium;BEL
18655;ON4CCO;2062025;Frits;Belgium;BEL
18656;ON4CCZ;2061139;Eddy;Belgium;BEL
18657;ON4CEN;2062034;Ivan;Belgium;BEL
18658;ON4CEO;2064028;Alex;Belgium;BEL
18659;ON4CF;2062016;Hugo;Belgium;BEL
18660;ON4CGW;2060078;Kurt;Belgium;BEL
18661;ON4CIO;2061119;Martine;Belgium;BEL
18662;ON4CKT;2061144;Rudy;Belgium;BEL
18663;ON4CKT;2061037;Rudy;Belgium;BEL
18664;ON4CLC;2061019;Steven;Belgium;BEL
18665;ON4CLF;2061099;Theo;Belgium;BEL
18666;ON4CMO;2064057;Guido;Belgium;BEL
18667;ON4CPK;2062053;Paul;Belgium;BEL
18668;ON4CU;2063028;Rony;Belgium;BEL
18669;ON4DGT;2064058;Bart;Belgium;BEL
18670;ON4DHL;2062047;Gilbert;Belgium;BEL
18671;ON4DJO;2066027;Gerry;Belgium;BEL
18672;ON4DKM;2060038;Nico;Belgium;BEL
18673;ON4DNL;2063021;Luc;Belgium;BEL
18674;ON4DRX;2060043;Ronny;Belgium;BEL
18675;ON4DSK;2062009;Dirk;Belgium;BEL
18676;ON4DTO;2064055;Andre;Belgium;BEL
18677;ON4EL;2064038;Emile;Belgium;BEL
18678;ON4ESP;2064037;Miguel;Belgium;BEL
18679;ON4EST;2060028;Eduard;Belgium;BEL
18680;ON4FB;2068015;Alexandre;Belgium;BEL
18681;ON4GIN;2061143;Gino;Belgium;BEL
18682;ON4GPE;2064044;Gert;Belgium;BEL
18683;ON4GPS;2060039;Rik;Belgium;BEL
18684;ON4HDX;2066025;Jean Marie;Belgium;BEL
18685;ON4HP;2064025;Peter;Belgium;BEL
18686;ON4IBM;2060014;Ivan;Belgium;BEL
18687;ON4JO;2061035;Johan;Belgium;BEL
18688;ON4JOS;2064012;Jozef;Belgium;BEL
18689;ON4KEY;2066026;Michel;Belgium;BEL
18690;ON4KGL;2068004;Eloi;Belgium;BEL
18691;ON4KJC;2068012;Jean-Claude;Belgium;BEL
18692;ON4KJR;2068018;Jean;Belgium;BEL
18693;ON4KJV;2066016;Jean-Pierre;Belgium;BEL
18694;ON4KN;2061032;Peter;Belgium;BEL
18695;ON4KTU;2066003;Jean-Marie;Belgium;BEL
18696;ON4LCH;2065004;Michel;Belgium;BEL
18697;ON4LCR;2069021;Eric;Belgium;BEL
18698;ON4LEC;2069004;Patrick;Belgium;BEL
18699;ON4LF;2063009;Francois;Belgium;BEL
18700;ON4LFE;2068029;Ralf;Belgium;BEL
18701;ON4LGD;2066020;Jacques;Belgium;BEL
18702;ON4LK;2061108;Kristof;Belgium;BEL
18703;ON4LP;2060081;Erik;Belgium;BEL
18704;ON4LQ;2061048;Raoul;Belgium;BEL
18705;ON4LRG;2068003;Robert;Belgium;BEL
18706;ON4LS;2067009;Jean-Luc Collard;Belgium;BEL
18707;ON4LX;2061141;Luc;Belgium;BEL
18708;ON4MAX;2069003;Max;Belgium;BEL
18709;ON4MHK;2061051;Rinus;Belgium;BEL
18710;ON4MW;2060075;Michel;Belgium;BEL
18711;ON4NL;2064031;Luc;Belgium;BEL
18712;ON4OQ;2060029;Yves;Belgium;BEL
18713;ON4OS;2060067;UBA-OST;Belgium;BEL
18714;ON4PB;2067005;Erik;Belgium;BEL
18715;ON4PG;2061156;Pieter;Belgium;BEL
18716;ON4PME;2062044;Patrick;Belgium;BEL
18717;ON4PN;2060085;Patrick;Belgium;BEL
18718;ON4PN;2060007;Patrick;Belgium;BEL
18719;ON4PO;2061028;Martin;Belgium;BEL
18720;ON4PVH;2063007;Peter;Belgium;BEL
18721;ON4REC;2065001;REEC;Belgium;BEL
18722;ON4RH;2064053;Ronny;Belgium;BEL
18723;ON4RN;2062018;Ronny;Belgium;BEL
18724;ON4RST;2064021;Radio;Belgium;BEL
18725;ON4RW;2061052;Luc;Belgium;BEL
18726;ON4SA;2061115;Marnix;Belgium;BEL
18727;ON4SG;2060018;Germain;Belgium;BEL
18728;ON4SH;2062046;Stefan;Belgium;BEL
18729;ON4SOG;2064043;Rudi;Belgium;BEL
18730;ON4SQ;2061010;Bart;Belgium;BEL
18731;ON4SU;2061054;Patrick;Belgium;BEL
18732;ON4TOP;2060059;Tom;Belgium;BEL
18733;ON4TVT;2062017;Tony;Belgium;BEL
18734;ON4UK;2060017;Johan;Belgium;BEL
18735;ON4ULM;2061040;Kris;Belgium;BEL
18736;ON4UZ;2061086;Albert;Belgium;BEL
18737;ON4VK;2068016;Nicolas;Belgium;BEL
18738;ON4VLM;2064027;Leon;Belgium;BEL
18739;ON4VP;2062041;Philippe;Belgium;BEL
18740;ON4VP;2062008;Philippe;Belgium;BEL
18741;ON4VRT;2063010;Dirk;Belgium;BEL
18742;ON4VVV;2061043;Frans;Belgium;BEL
18743;ON4WIM;2064008;Wim;Belgium;BEL
18744;ON4WIM;2064017;Wim;Belgium;   
18745;ON4WS;2067006;Philippe;Belgium;BEL
18746;ON4WTN;2061072;RACW;Belgium;BEL
18747;ON4WX;2065005;Stephan;Belgium;BEL
18748;ON4WZ;2060048;Geert;Belgium;BEL
18749;ON4XAV;2068006;Xavier;Belgium;BEL
18750;ON4YI;2066023;Jean-Luc;Belgium;BEL
18751;ON4ZZT;2061100;Filip;Belgium;BEL
18752;ON5ABS;2063031;Herman;Belgium;BEL
18753;ON5ANI;2061107;Etienne;Belgium;BEL
18754;ON5ARE;2063019;Bart;Belgium;BEL
18755;ON5ARE;2063020;Bart;Belgium;   
18756;ON5AV;2069012;Patrick;Belgium;BEL
18757;ON5AVM;2062021;Johan;Belgium;BEL
18758;ON5AWE;2060033;Erik;Belgium;BEL
18759;ON5BD;2060031;Pierre;Belgium;BEL
18760;ON5BWE;2064023;Erwin;Belgium;BEL
18761;ON5CDG;2061085;Christophe;Belgium;BEL
18762;ON5CDG;2061080;Christophe;Belgium;BEL
18763;ON5CLM;2064022;Lydia;Belgium;   
18764;ON5CLM;2064010;Lydia;Belgium;BEL
18765;ON5CSL;2061061;Luc;Belgium;BEL
18766;ON5DUR;2060019;Frank;Belgium;BEL
18767;ON5EB;2069024;Franz;Belgium;BEL
18768;ON5EL;2061113;Luc;Belgium;BEL
18769;ON5EX;2061146;Johan;Belgium;BEL
18770;ON5FT;2063034;Pascal;Belgium;BEL
18771;ON5GD;2068014;Felix;Belgium;BEL
18772;ON5GF;2063022;Guy;Belgium;BEL
18773;ON5GPS;2061075;Jacques;Belgium;BEL
18774;ON5HC;2060054;Tim;Belgium;BEL
18775;ON5IB;2061101;Peter;Belgium;BEL
18776;ON5IJ;2064040;Jan;Belgium;BEL
18777;ON5JD;2064036;Jan;Belgium;BEL
18778;ON5KDJ;2060040;Koen;Belgium;BEL
18779;ON5KJK;2066010;Jacques;Belgium;BEL
18780;ON5KPO;2066009;Oscar;Belgium;BEL
18781;ON5KTZ;2068009;Jean-Marie;Belgium;BEL
18782;ON5LNS;2061125;Lieven;Belgium;BEL
18783;ON5LS;2060090;Stefan;Belgium;BEL
18784;ON5LUC;2061003;Luc;Belgium;BEL
18785;ON5LW;2061070;Wim;Belgium;BEL
18786;ON5MF;2060062;Jurgen;Belgium;BEL
18787;ON5ND;2069019;Alain;Belgium;BEL
18788;ON5OB;2061007;Bernard;Belgium;BEL
18789;ON5PM;2063005;Patrick;Belgium;BEL
18790;ON5PO;2068013;Janny;Belgium;BEL
18791;ON5PT;2067004;Jean-Claude;Belgium;BEL
18792;ON5QE;2066024;Willy;Belgium;BEL
18793;ON5QN;2061026;Johan;Belgium;BEL
18794;ON5RKN;2064019;Ronny;Belgium;BEL
18795;ON5RO;2069017;Eric;Belgium;BEL
18796;ON5RZ;2062011;Raf;Belgium;BEL
18797;ON5UC;2067001;Olivier;Belgium;BEL
18798;ON5UN;2061081;Erwin;Belgium;BEL
18799;ON5US;2060087;Peter;Belgium;BEL
18800;ON5VDK;2068002;Tjardick;Belgium;BEL
18801;ON5VDK;2068001;Tjardick;Belgium;BEL
18802;ON5VU;2068027;Helmut;Belgium;BEL
18803;ON5WB;2067002;Yves;Belgium;BEL
18804;ON5ZP;2062007;Wilfried;Belgium;BEL
18805;ON5ZU;2065007;Francis;Belgium;BEL
18806;ON5ZZ;2061009;Geoffrey;Belgium;BEL
18807;ON6AG;2061025;Geert;Belgium;BEL
18808;ON6AM;2068020;Andre;Belgium;BEL
18809;ON6ARE;2061126;Erik;Belgium;BEL
18810;ON6BB;2063001;Pieter;Belgium;BEL
18811;ON6CK;2060083;Club;Belgium;BEL
18812;ON6DP;2068005;Paul;Belgium;BEL
18813;ON6DR;2064033;Tonny;Belgium;BEL
18814;ON6EJ;2061145;Jan;Belgium;BEL
18815;ON6FU;2060005;Roland;Belgium;BEL
18816;ON6FV;2060079;Freddy;Belgium;BEL
18817;ON6GBN;2061124;GBN;Belgium;BEL
18818;ON6GPS;2068023;Jacques;Belgium;BEL
18819;ON6HC;2060030;ONZoostKUST;Belgium;BEL
18820;ON6JF;2062028;Mike;Belgium;BEL
18821;ON6KS;2061039;John;Belgium;BEL
18822;ON6LS;2066013;David;Belgium;BEL
18823;ON6MD;2061105;Maurits;Belgium;BEL
18824;ON6MI;2061090;Rudi;Belgium;BEL
18825;ON6MID;2064007;Michel;Belgium;BEL
18826;ON6MQ;2062048;Miriam;Belgium;BEL
18827;ON6NR;2067003;Radio;Belgium;BEL
18828;ON6PU;2066001;De;Belgium;BEL
18829;ON6RY;2061015;Yves;Belgium;BEL
18830;ON6RY;2061016;Yves;Belgium;BEL
18831;ON6UU;2061077;Frank;Belgium;BEL
18832;ON6XD;2061092;Staf;Belgium;BEL
18833;ON6ZG;2064059;Jan;Belgium;BEL
18834;ON6ZM;2061027;Luc;Belgium;BEL
18835;ON6ZV;2061117;Eddy;Belgium;BEL
18836;ON7ATV;2060045;Alain;Belgium;BEL
18837;ON7AVC;2069011;Alain;Belgium;BEL
18838;ON7BBR;2062023;Rudi;Belgium;BEL
18839;ON7BE;2068008;Bernard;Belgium;BEL
18840;ON7BL;2066008;Jean-Paul;Belgium;BEL
18841;ON7BPS;2062051;Peter;Belgium;BEL
18842;ON7CE;2061066;Eduard;Belgium;BEL
18843;ON7DM;2061022;Yves;Belgium;BEL
18844;ON7DS;2062001;Dirk;Belgium;BEL
18845;ON7FD;2060023;Filip;Belgium;BEL
18846;ON7FI;2066014;Michel;Belgium;BEL
18847;ON7FQ;2062005;Emmanuel;Belgium;BEL
18848;ON7FU;2060088;Hugo;Belgium;BEL
